날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2023-07-01	2023년	1	5	101064898	Kitsch	IVE (아이브)	I've IVE	2023-04-10	2023년	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-07-01	2023년	1	6	101545644	UNFORGIVEN (Feat. Nile Rodgers)	LE SSERAFIM (르세라핌)	UNFORGIVEN	2023-05-01	2023년	댄스	가요	(주)와이지플러스	쏘스뮤직
2023-07-01	2023년	1	7	97582507	Hype Boy	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-07-01	2023년	1	8	101407645	헤어지자 말해요	박재정	1집 Alone	2023-04-20	2023년	발라드	가요	주식회사 카카오엔터테인먼트	주식회사 로맨틱팩토리
2023-07-01	2023년	1	9	101132628	꽃	지수 (JISOO)	ME	2023-03-31	2023년	댄스	가요	(주)와이지플러스	YG Entertainment
2023-07-01	2023년	1	10	99570005	Ditto	NewJeans	NewJeans 'OMG'	2023-01-02	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-07-01	2023년	1	11	96424586	사건의 지평선	윤하 (YOUNHA)	YOUNHA 6th Album Repackage 'END THEORY : Final Edition'	2022-03-30	이전 발매	락	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2023-07-01	2023년	1	12	98304971	I Don't Think That I Like Her	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-07-01	2023년	1	13	97976355	After LIKE	IVE (아이브)	After LIKE	2022-08-22	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-07-01	2023년	1	14	96480048	LOVE DIVE	IVE (아이브)	LOVE DIVE	2022-04-05	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-07-01	2023년	1	15	100522029	심 (心)	DK (디셈버)	심 (心)	2023-02-19	2023년	락	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-07-01	2023년	1	16	100587038	Cupid	FIFTY FIFTY	The Beginning : Cupid	2023-02-24	2023년	댄스	가요	주식회사 인터파크트리플	ATTRAKT
2023-07-01	2023년	1	17	99792734	OMG	NewJeans	NewJeans 'OMG'	2023-01-02	2023년	댄스	가요	(주)와이지플러스	ADOR
2023-07-01	2023년	1	18	97582506	Attention	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-07-01	2023년	1	19	85902364	Dangerously	Charlie Puth	Nine Track Mind (Deluxe Edition)	2016-11-11	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Artist Partner
2023-07-01	2023년	1	20	101479700	손오공	세븐틴 (SEVENTEEN)	SEVENTEEN 10th Mini Album 'FML'	2023-04-24	2023년	랩/힙합	가요	(주)와이지플러스	플레디스 엔터테인먼트
2023-07-01	2023년	1	21	100288016	Teddy Bear	STAYC (스테이씨)	Teddy Bear	2023-02-14	2023년	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2023-07-01	2023년	1	22	98661235	ANTIFRAGILE	LE SSERAFIM (르세라핌)	ANTIFRAGILE	2022-10-17	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2023-07-01	2023년	1	23	100345896	파이팅 해야지 (Feat. 이영지)	부석순 (SEVENTEEN)	부석순 1st Single Album 'SECOND WIND'	2023-02-06	2023년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2023-07-01	2023년	1	24	99635005	건물 사이에 피어난 장미	H1-KEY (하이키)	H1-KEY 1st Mini Album (Rose Blossom)	2023-01-05	2023년	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	GLG
2023-07-01	2023년	1	25	94535712	사랑은 늘 도망가	임영웅	신사와 아가씨 OST Part.2	2021-10-11	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2023-07-01	2023년	1	26	96042335	사랑인가 봐	멜로망스 (MeloMance)	사랑인가 봐 (사내맞선 OST 스페셜 트랙)	2022-02-18	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	플렉스엠
2023-07-01	2023년	1	27	96507978	That's Hilarious	Charlie Puth	CHARLIE	2022-10-07	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-07-01	2023년	1	28	96276241	TOMBOY	(여자)아이들	I NEVER DIE	2022-03-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-07-01	2023년	1	29	100469423	CHRISTIAN	Zior Park	WHERE DOES SASQUATCH LIVE? PART 1	2023-02-16	2023년	락	가요	(주)비타민엔터테인먼트(국내)	Beautiful Noise
2023-07-01	2023년	1	30	88686378	주저하는 연인들을 위해	잔나비	전설	2019-03-13	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2023-07-01	2023년	1	31	102143557	사랑의 바보	제이세라 (J-Cera)	사랑의 바보	2023-06-10	2023년	발라드	가요	주식회사 카카오엔터테인먼트	투플원 엔터테인먼트, ㈜제나두엔터테인먼트
2023-07-01	2023년	1	32	97946845	NIGHT DANCER	imase	NIGHT DANCER	2022-08-19	이전 발매	팝	J-POP	(주)유니버설뮤직(해외)	UNIVERSAL MUSIC LLC.
2023-07-01	2023년	1	33	93336453	다정히 내 이름을 부르면	경서예지 & 전건호	다정히 내 이름을 부르면	2021-05-19	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	에버그로우
2023-07-01	2023년	1	34	98636488	When I Get Old	Christopher & 청하	When I Get Old	2022-10-20	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2023-07-01	2023년	1	35	93717294	Stay	The Kid LAROI & Justin Bieber	Stay	2021-07-09	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2023-07-01	2023년	1	36	101529417	물론	허각	물론	2023-04-28	2023년	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2023-07-01	2023년	1	37	98633640	Nxde	(여자)아이들	I love	2022-10-17	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-07-01	2023년	1	38	82280761	너의 모든 순간	성시경	별에서 온 그대 OST Part.7 (SBS 수목드라마)	2014-02-12	이전 발매	드라마	OST	주식회사 벅스(BUGS Corporation)	㈜SBS콘텐츠허브 (㈜에스비에스콘텐츠허브)
2023-07-01	2023년	1	39	96550868	The Drum	Alan Walker	Walkerverse, Pt. I	2022-06-17	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	MER Recordings
2023-07-01	2023년	1	40	95376934	취중고백	김민석 (멜로망스)	취중고백	2021-12-19	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	프로젝트 리본
2023-07-01	2023년	1	41	97404330	그때 그 순간 그대로 (그그그)	WSG워너비 (가야G)	WSG워너비 1집	2022-07-09	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2023-07-01	2023년	1	42	102325136	사랑하지 않아서 그랬니	지아 (Zia)	사랑하지 않아서 그랬니	2023-06-22	2023년	발라드	가요	주식회사 카카오엔터테인먼트	플렉스엠
2023-07-01	2023년	1	43	98314955	Shut Down	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2023-07-01	2023년	1	44	102141355	나에게 그대만이	탑현	나에게 그대만이	2023-06-11	2023년	발라드	가요	주식회사 카카오엔터테인먼트	레이벡스
2023-07-01	2023년	1	45	98315344	Monologue	테이 (Tei)	Monologue	2022-09-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-07-01	2023년	1	46	96613134	나의 X에게	경서	나의 X에게	2022-04-24	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-07-01	2023년	1	47	97313940	그라데이션	10CM	5.3	2022-07-03	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	매직스트로베리사운드
2023-07-01	2023년	1	48	98133352	새삥 (Prod. by ZICO) (Feat. 호미들)	지코 (ZICO)	스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)	2022-09-06	이전 발매	전체	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-07-01	2023년	1	49	95188110	ELEVEN	IVE (아이브)	ELEVEN	2021-12-01	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	스타쉽 엔터테인먼트
2023-07-01	2023년	1	50	96951358	해요 (2022)	#안녕	해요 (2022)	2022-06-07	이전 발매	발라드	가요	(주)지니뮤직	일팔 프로젝트
2023-07-01	2023년	1	51	96549502	우리들의 블루스	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	52	101122641	사랑하지 않아서 그랬어	임한별	사랑하지 않아서 그랬어	2023-04-02	2023년	발라드	가요	주식회사 카카오엔터테인먼트	플렉스엠
2023-07-01	2023년	1	53	101182844	KNOCK	이채연	Over The Moon	2023-04-12	2023년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	더블유엠엔터테인먼트
2023-07-01	2023년	1	54	97970302	Pink Venom	BLACKPINK	BORN PINK	2022-09-16	이전 발매	랩/힙합	가요	(주)와이지플러스	YG Entertainment
2023-07-01	2023년	1	55	101686194	Allergy	(여자)아이들	I feel	2023-05-15	2023년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-07-01	2023년	1	56	94980637	오르트구름	윤하 (YOUNHA)	YOUNHA 6th Album 'END THEORY'	2021-11-16	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	C9 ENTERTAINMENT
2023-07-01	2023년	1	57	87928158	2002	Anne-Marie	Speak Your Mind (Deluxe)	2018-04-27	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-07-01	2023년	1	58	90705547	Dynamite	방탄소년단	Dynamite (DayTime Ver.)	2020-08-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-07-01	2023년	1	59	102051698	사실말야내가말야그게그러니까말이야	케이시 (Kassy)	사실말야내가말야그게그러니까말이야	2023-06-04	2023년	발라드	가요	주식회사 카카오엔터테인먼트	넥스타엔터테인먼트
2023-07-01	2023년	1	60	101299315	빛이 나는 너에게	던 (DAWN)	빛이 나는 너에게	2023-04-13	2023년	R&B/소울	가요	주식회사 카카오엔터테인먼트	AT AREA
2023-07-01	2023년	1	61	101942045	첫 키스에 내 심장은 120BPM	경서	ONGOING	2023-05-26	2023년	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-07-01	2023년	1	62	101674536	잠깐 시간 될까	이무진	잠깐 시간 될까	2023-05-09	2023년	블루스/포크	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT
2023-07-01	2023년	1	63	101483795	Heaven (2023)	임재현	시작은 첫키스 OST Part.1	2023-04-25	2023년	드라마	OST	주식회사 벅스(BUGS Corporation)	캔버스뮤직
2023-07-01	2023년	1	64	93299407	Loving You Girl (Feat. Hkeem)	Peder Elias	Love & Loneliness	2022-04-29	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2023-07-01	2023년	1	65	92682935	Off My Face	Justin Bieber	Justice	2021-03-19	이전 발매	팝	POP	(주)유니버설뮤직(해외)	RBMG, Def Jam
2023-07-01	2023년	1	66	96367880	내가 아니라도	주호	내가 아니라도	2022-03-25	이전 발매	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2023-07-01	2023년	1	67	93300145	신호등	이무진	신호등	2021-05-14	이전 발매	락	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2023-07-01	2023년	1	68	93340450	Every Second	Mina Okabe	Every Second	2021-05-21	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music (Denmark) A/S
2023-07-01	2023년	1	69	90077755	이제 나만 믿어요	임영웅	내일은 미스터트롯 우승자 특전곡	2020-04-03	이전 발매	트로트	가요	주식회사 카카오엔터테인먼트	TV CHOSUN
2023-07-01	2023년	1	70	100602627	사랑하기 싫어	지아 (Zia)	사랑하기 싫어	2023-02-24	2023년	발라드	가요	주식회사 벅스(BUGS Corporation)	니즈뮤직
2023-07-01	2023년	1	71	102198158	HARD	SHINee (샤이니)	HARD - The 8th Album	2023-06-26	2023년	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	72	97728588	Cookie	NewJeans	NewJeans 1st EP 'New Jeans'	2022-08-01	이전 발매	댄스	가요	(주)와이지플러스	ADOR
2023-07-01	2023년	1	73	99512830	Candy	NCT DREAM	Candy - Winter Special Mini Album	2022-12-16	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	74	87840106	모든 날, 모든 순간 (Every day, Every Moment)	폴킴	'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)	2018-03-20	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	75	16151403	희재	성시경	국화꽃 향기 OST	2003-02-12	이전 발매	전체	OST	(주)씨에스해피엔터테인먼트	씨에스해피엔터테인먼트
2023-07-01	2023년	1	76	96696680	FEARLESS	LE SSERAFIM (르세라핌)	FEARLESS	2022-05-02	이전 발매	댄스	가요	(주)와이지플러스	쏘스뮤직
2023-07-01	2023년	1	77	102067588	모래 알갱이	임영웅	모래 알갱이	2023-06-05	2023년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	78	101713249	사랑..그게 뭔데	지아 (Zia)	사랑..그게 뭔데	2023-05-12	2023년	발라드	가요	주식회사 벅스(BUGS Corporation)	디그리다
2023-07-01	2023년	1	79	96696809	다시 만날 수 있을까	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	80	96587489	정이라고 하자 (Feat. 10CM)	BIG Naughty (서동현)	정이라고 하자	2022-04-20	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	H1GHR MUSIC RECORDS
2023-07-01	2023년	1	81	102213578	희재	이홍기 (FT아일랜드)	희재, 삭제	2023-06-14	2023년	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-07-01	2023년	1	82	97404331	보고싶었어	WSG워너비 (4FIRE)	WSG워너비 1집	2022-07-09	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	문화방송
2023-07-01	2023년	1	83	99084793	Dreamers (Music from the FIFA World Cup Qatar 2022 Official Soundtrack) (Feat. FIFA Sound)	정국 & 방탄소년단	Dreamers (Music from the FIFA World Cup Qatar 2022 Official Soundtrack)	2022-11-20	이전 발매	팝	POP	(주)뮤직트리엔터테인먼트(국내)	Katara Studios | 2101 Records under exclusive license to UnitedMasters LLC
2023-07-01	2023년	1	84	91361957	밤하늘의 별을 (2020)	경서	밤하늘의 별을 (2020)	2020-11-14	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2023-07-01	2023년	1	85	101593943	Thirsty	aespa	MY WORLD - The 3rd Mini Album	2023-05-08	2023년	R&B/소울	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	86	102244178	Steal The Show	Lauv	엘리멘탈 (Original Motion Picture Soundtrack)	2023-06-16	2023년	전체	OST	(주)유니버설뮤직(해외)	Walt Disney Records
2023-07-01	2023년	1	87	96664100	That That (Prod. & Feat. SUGA of BTS)	싸이 (Psy)	싸다9	2022-04-29	이전 발매	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2023-07-01	2023년	1	88	89320910	흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야	장범준	멜로가 체질 OST Part 3 (JTBC 금토 드라마)	2019-08-23	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 삼화네트웍스
2023-07-01	2023년	1	89	96482850	봄여름가을겨울 (Still Life)	BIGBANG (빅뱅)	봄여름가을겨울 (Still Life)	2022-04-05	이전 발매	락	가요	(주)와이지플러스	YG Entertainment
2023-07-01	2023년	1	90	95990155	INVU	태연 (TAEYEON)	INVU - The 3rd Album	2022-02-14	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	91	93616612	Bad Habits	Ed Sheeran	=	2021-10-29	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-07-01	2023년	1	92	96696807	무지개	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	93	99513995	NOT SORRY (Feat. pH-1) (Prod. by Slom)	이영지	쇼미더머니 11 Episode 3	2022-12-17	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2023-07-01	2023년	1	94	93352112	Butter	방탄소년단	Butter	2021-05-21	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-07-01	2023년	1	95	93700014	Weekend	태연 (TAEYEON)	Weekend	2021-07-06	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	96	98384274	Unholy	Sam Smith & Kim Petras	Unholy	2022-09-23	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Universal Music Operations Limited
2023-07-01	2023년	1	97	101590582	나의 바람 (Wind And Wish)	비투비	WIND AND WISH	2023-05-02	2023년	댄스	가요	주식회사 카카오엔터테인먼트	큐브 엔터테인먼트
2023-07-01	2023년	1	98	99576616	Say I Love You	우디 (Woody)	Say I Love You (Re : WIND 4MEN Vol.04)	2022-12-21	이전 발매	발라드	가요	(주)지니뮤직	메이저나인
2023-07-01	2023년	1	99	96517321	LOVE me	BE'O (비오)	LOVE me	2022-04-12	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
2023-07-01	2023년	1	100	102408485	Baby	BE'O (비오) & Paul Blanco	Baby	2023-06-30	2023년	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2023-07-01	2023년	1	101	93330349	Next Level	aespa	Next Level	2021-05-17	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	SM ENTERTAINMENT
2023-07-01	2023년	1	102	99014221	London Boy	임영웅	Polaroid	2022-11-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	103	87894567	Bad	Christopher	Under the Surface	2019-11-08	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2023-07-01	2023년	1	104	89058209	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	마크툽 (Maktub)	Red Moon : To You My Light	2019-06-09	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2023-07-01	2023년	1	105	90544866	At My Worst	Pink Sweat$	The Prelude	2020-07-17	이전 발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-07-01	2023년	1	106	86931930	예뻤어	DAY6 (데이식스)	Every DAY6 February	2017-02-06	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-07-01	2023년	1	107	99965653	VIBE (Feat. Jimin of BTS)	태양	VIBE	2023-01-13	2023년	댄스	가요	(주)와이지플러스	THEBLACKLABEL
2023-07-01	2023년	1	108	89220627	한 페이지가 될 수 있게	DAY6 (데이식스)	The Book of Us : Gravity	2019-07-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-07-01	2023년	1	109	90413574	OHAYO MY NIGHT	디핵 (D-Hack) & PATEKO	OHAYO MY NIGHT	2020-06-20	이전 발매	랩/힙합	가요	(주)와이지플러스	NEOKIDZ
2023-07-01	2023년	1	110	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전 발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2023-07-01	2023년	1	111	102014130	특	Stray Kids (스트레이 키즈)	★★★★★ (5-STAR)	2023-06-02	2023년	랩/힙합	가요	(주)드림어스컴퍼니(국내)	(주)JYP엔터테인먼트
2023-07-01	2023년	1	112	101089615	That's Not How This Works (Feat. Dan ＋ Shay)	Charlie Puth	That's Not How This Works	2023-03-31	2023년	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-07-01	2023년	1	113	98400951	딱 10CM만	10CM & BIG Naughty (서동현)	딱 10CM만	2022-09-25	이전 발매	R&B/소울	가요	주식회사 카카오엔터테인먼트	MAGIC STRAWBERRY SOUND, H1GHR MUSIC RECORDS
2023-07-01	2023년	1	114	94133414	고백	멜로망스 (MeloMance)	세 번째 '고백'	2021-08-29	이전 발매	인디	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, 민트페이퍼, 광합성
2023-07-01	2023년	1	115	94546037	내 기쁨은 너가 벤틀리를 끄는 거야	김승민	PROTOTYPE RESEARCH #0063	2021-10-19	이전 발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	뷰티플노이즈
2023-07-01	2023년	1	116	98664198	떠나보낼 준비해 둘걸 그랬어	임한별	떠나보낼 준비해 둘걸 그랬어	2022-10-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	오늘의 선곡
2023-07-01	2023년	1	117	96583743	Love story	볼빨간사춘기	Seoul	2022-04-20	이전 발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2023-07-01	2023년	1	118	98461391	자격지심 (Feat. ZICO)	BE'O (비오)	FIVE SENSES	2022-09-29	이전 발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	BIGPLANETMADE, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
2023-07-01	2023년	1	119	98373055	Rush Hour (Feat. j-hope of BTS)	Crush	Rush Hour	2022-09-22	이전 발매	R&B/소울	가요	(주)드림어스컴퍼니(국내)	피네이션
2023-07-01	2023년	1	120	99014222	Polaroid	임영웅	Polaroid	2022-11-15	이전 발매	락	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	121	81230210	Stronger (What Doesn't Kill You)	Kelly Clarkson	Stronger (What Doesn't Kill You)	2012-02-06	이전 발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	RCA Records Label
2023-07-01	2023년	1	122	96696810	아버지	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	123	89613039	Blueming	아이유 (IU)	Love poem	2019-11-18	이전 발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-07-01	2023년	1	124	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2023-07-01	2023년	1	125	85979370	다시 사랑한다면 (니글니글 버터플라이)	김필	복면가왕 47회	2016-02-21	이전 발매	전체	가요	주식회사 블렌딩(신규)	MBC (문화방송)
2023-07-01	2023년	1	126	88344888	12 : 45 (Stripped)	etham	12 : 45 (Stripped)	2018-10-26	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Closer Recordings Limited
2023-07-01	2023년	1	127	89382909	어떻게 이별까지 사랑하겠어, 널 사랑하는 거지	AKMU (악뮤)	항해	2019-09-25	이전 발매	락	가요	(주)와이지플러스	(주)YG엔터테인먼트
2023-07-01	2023년	1	128	81018403	내 손을 잡아	아이유 (IU)	최고의 사랑 OST Part.4 (MBC 수목드라마)	2011-05-25	이전 발매	드라마	OST	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2023-07-01	2023년	1	129	92125854	Celebrity	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전 발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-07-01	2023년	1	130	90178428	에잇 (Prod. & Feat. SUGA of BTS)	아이유 (IU)	에잇	2020-05-06	이전 발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-07-01	2023년	1	131	102213579	삭제	이홍기 (FT아일랜드)	희재, 삭제	2023-06-14	2023년	발라드	가요	주식회사 카카오엔터테인먼트	방구석 캐스팅
2023-07-01	2023년	1	132	86868102	첫눈처럼 너에게 가겠다	에일리 (Ailee)	도깨비 OST Part 9 (tvN 금토드라마)	2017-01-07	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 화앤담픽쳐스
2023-07-01	2023년	1	133	87558732	Boat	죠지	Boat	2017-11-17	이전 발매	R&B/소울	가요	Orchard	Craft And Jun (크래프트앤준)
2023-07-01	2023년	1	134	102030136	겁도 없이 (Feat. BIG Naughty)	B.I	TO DIE FOR	2023-06-01	2023년	랩/힙합	가요	(주)드림어스컴퍼니(국내)	131
2023-07-01	2023년	1	135	97183185	Left and Right (Feat. Jung Kook of BTS)	Charlie Puth & 정국 & 방탄소년단	Left and Right	2022-06-24	이전 발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2023-07-01	2023년	1	136	93619160	바라만 본다	MSG워너비 (M.O.M)	MSG워너비 1집	2021-06-26	이전 발매	발라드	가요	STONE MUSIC ENTERTAINMENT(유통대행)	유야호
2023-07-01	2023년	1	137	94321284	찰나가 영원이 될 때 (The Eternal Moment)	마크툽 (Maktub)	Red Moon : Beyond The Light	2021-09-19	이전 발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2023-07-01	2023년	1	138	94653222	strawberry moon	아이유 (IU)	strawberry moon	2021-10-19	이전 발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2023-07-01	2023년	1	139	89406900	10,000 Hours	Dan ＋ Shay & Justin Bieber	Good Things	2021-08-13	이전 발매	블루스/포크/컨트리	POP	워너뮤직코리아(주)(해외)	Warner Music Nashville
2023-07-01	2023년	1	140	101795862	한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드))	이홍기 (FT아일랜드)	한사람만 (2023) (여름날 우리 X 이홍기 (FT아일랜드))	2023-05-18	2023년	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2023-07-01	2023년	1	141	102447102	Only You (여름날 우리 X CHEEZE (치즈))	CHEEZE (치즈)	Only You (여름날 우리 X CHEEZE (치즈))	2023-06-30	2023년	발라드	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2023-07-01	2023년	1	142	87120733	Ai Wo Tsutaetaidatoka	aimyon	Ai Wo Tsutaetaidatoka	2017-05-05	이전 발매	팝	J-POP	워너뮤직코리아(주)(해외)	WM Japan
2023-07-01	2023년	1	143	96696811	A bientot	임영웅	IM HERO	2022-05-02	이전 발매	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2023-07-01	2023년	1	144	90021550	아로하	조정석	슬기로운 의사생활 OST Part 3 (tvN 목요드라마)	2020-03-27	이전 발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2023-07-01	2023년	1	145	89374289	Memories	Maroon 5	Memories	2019-09-20	이전 발매	팝	POP	(주)유니버설뮤직(해외)	Interscope Records (222 Records)
2023-07-01	2023년	1	146	101086213	발걸음	DK (디셈버)	발걸음	2023-03-30	2023년	발라드	가요	주식회사 카카오엔터테인먼트	SUMMIT
